split_id,split_mode,repetition,circuit_key,algorithm,size,circuit_kind,split_role
stratified_size_rep013,stratified_size,13,vqe_5_circuit,vqe,5,circuit,test
stratified_size_rep013,stratified_size,13,vqe_6_circuit,vqe,6,circuit,train
stratified_size_rep013,stratified_size,13,vqe_7_circuit,vqe,7,circuit,test
stratified_size_rep013,stratified_size,13,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep013,stratified_size,13,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep014,stratified_size,14,dj_10_circuit,dj,10,circuit,train
stratified_size_rep014,stratified_size,14,dj_11_circuit,dj,11,circuit,train
stratified_size_rep014,stratified_size,14,dj_12_circuit,dj,12,circuit,train
stratified_size_rep014,stratified_size,14,dj_13_circuit,dj,13,circuit,train
stratified_size_rep014,stratified_size,14,dj_14_circuit,dj,14,circuit,train
stratified_size_rep014,stratified_size,14,dj_15_circuit,dj,15,circuit,train
stratified_size_rep014,stratified_size,14,dj_4_circuit,dj,4,circuit,test
stratified_size_rep014,stratified_size,14,dj_5_circuit,dj,5,circuit,train
stratified_size_rep014,stratified_size,14,dj_6_circuit,dj,6,circuit,train
stratified_size_rep014,stratified_size,14,dj_7_circuit,dj,7,circuit,train
stratified_size_rep014,stratified_size,14,dj_8_circuit,dj,8,circuit,test
stratified_size_rep014,stratified_size,14,dj_9_circuit,dj,9,circuit,train
stratified_size_rep014,stratified_size,14,qaoa_10_circuit,qaoa,10,circuit,train
stratified_size_rep014,stratified_size,14,qaoa_11_circuit,qaoa,11,circuit,train
stratified_size_rep014,stratified_size,14,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep014,stratified_size,14,qaoa_13_circuit,qaoa,13,circuit,train
stratified_size_rep014,stratified_size,14,qaoa_14_circuit,qaoa,14,circuit,test
stratified_size_rep014,stratified_size,14,qaoa_15_circuit,qaoa,15,circuit,train
stratified_size_rep014,stratified_size,14,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep014,stratified_size,14,qaoa_5_circuit,qaoa,5,circuit,train
stratified_size_rep014,stratified_size,14,qaoa_6_circuit,qaoa,6,circuit,train
stratified_size_rep014,stratified_size,14,qaoa_7_circuit,qaoa,7,circuit,train
stratified_size_rep014,stratified_size,14,qaoa_8_circuit,qaoa,8,circuit,train
stratified_size_rep014,stratified_size,14,qaoa_9_circuit,qaoa,9,circuit,train
stratified_size_rep014,stratified_size,14,qft_10_circuit,qft,10,circuit,test
stratified_size_rep014,stratified_size,14,qft_11_circuit,qft,11,circuit,train
stratified_size_rep014,stratified_size,14,qft_12_circuit,qft,12,circuit,test
stratified_size_rep014,stratified_size,14,qft_13_circuit,qft,13,circuit,train
stratified_size_rep014,stratified_size,14,qft_14_circuit,qft,14,circuit,train
stratified_size_rep014,stratified_size,14,qft_15_circuit,qft,15,circuit,train
stratified_size_rep014,stratified_size,14,qft_4_circuit,qft,4,circuit,train
stratified_size_rep014,stratified_size,14,qft_5_circuit,qft,5,circuit,train
stratified_size_rep014,stratified_size,14,qft_6_circuit,qft,6,circuit,train
stratified_size_rep014,stratified_size,14,qft_7_circuit,qft,7,circuit,test
stratified_size_rep014,stratified_size,14,qft_8_circuit,qft,8,circuit,train
stratified_size_rep014,stratified_size,14,qft_9_circuit,qft,9,circuit,train
stratified_size_rep014,stratified_size,14,qnn_10_circuit,qnn,10,circuit,train
stratified_size_rep014,stratified_size,14,qnn_11_circuit,qnn,11,circuit,train
stratified_size_rep014,stratified_size,14,qnn_12_circuit,qnn,12,circuit,train
stratified_size_rep014,stratified_size,14,qnn_13_circuit,qnn,13,circuit,test
stratified_size_rep014,stratified_size,14,qnn_14_circuit,qnn,14,circuit,train
stratified_size_rep014,stratified_size,14,qnn_15_circuit,qnn,15,circuit,test
stratified_size_rep014,stratified_size,14,qnn_4_circuit,qnn,4,circuit,train
stratified_size_rep014,stratified_size,14,qnn_5_circuit,qnn,5,circuit,train
stratified_size_rep014,stratified_size,14,qnn_6_circuit,qnn,6,circuit,test
stratified_size_rep014,stratified_size,14,qnn_7_circuit,qnn,7,circuit,train
stratified_size_rep014,stratified_size,14,qnn_8_circuit,qnn,8,circuit,train
stratified_size_rep014,stratified_size,14,qnn_9_circuit,qnn,9,circuit,train
stratified_size_rep014,stratified_size,14,random_10_circuit,random,10,circuit,train
stratified_size_rep014,stratified_size,14,random_11_circuit,random,11,circuit,train
stratified_size_rep014,stratified_size,14,random_12_circuit,random,12,circuit,train
stratified_size_rep014,stratified_size,14,random_13_circuit,random,13,circuit,train
stratified_size_rep014,stratified_size,14,random_14_circuit,random,14,circuit,train
stratified_size_rep014,stratified_size,14,random_15_circuit,random,15,circuit,train
stratified_size_rep014,stratified_size,14,random_4_circuit,random,4,circuit,train
stratified_size_rep014,stratified_size,14,random_5_circuit,random,5,circuit,test
stratified_size_rep014,stratified_size,14,random_6_circuit,random,6,circuit,train
stratified_size_rep014,stratified_size,14,random_7_circuit,random,7,circuit,train
stratified_size_rep014,stratified_size,14,random_8_circuit,random,8,circuit,train
stratified_size_rep014,stratified_size,14,random_9_circuit,random,9,circuit,test
stratified_size_rep014,stratified_size,14,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep014,stratified_size,14,vqe_11_circuit,vqe,11,circuit,test
stratified_size_rep014,stratified_size,14,vqe_12_circuit,vqe,12,circuit,train
stratified_size_rep014,stratified_size,14,vqe_13_circuit,vqe,13,circuit,train
stratified_size_rep014,stratified_size,14,vqe_14_circuit,vqe,14,circuit,train
stratified_size_rep014,stratified_size,14,vqe_15_circuit,vqe,15,circuit,train
stratified_size_rep014,stratified_size,14,vqe_4_circuit,vqe,4,circuit,train
stratified_size_rep014,stratified_size,14,vqe_5_circuit,vqe,5,circuit,train
stratified_size_rep014,stratified_size,14,vqe_6_circuit,vqe,6,circuit,train
stratified_size_rep014,stratified_size,14,vqe_7_circuit,vqe,7,circuit,train
stratified_size_rep014,stratified_size,14,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep014,stratified_size,14,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep015,stratified_size,15,dj_10_circuit,dj,10,circuit,train
stratified_size_rep015,stratified_size,15,dj_11_circuit,dj,11,circuit,test
stratified_size_rep015,stratified_size,15,dj_12_circuit,dj,12,circuit,train
stratified_size_rep015,stratified_size,15,dj_13_circuit,dj,13,circuit,train
stratified_size_rep015,stratified_size,15,dj_14_circuit,dj,14,circuit,train
stratified_size_rep015,stratified_size,15,dj_15_circuit,dj,15,circuit,test
stratified_size_rep015,stratified_size,15,dj_4_circuit,dj,4,circuit,train
stratified_size_rep015,stratified_size,15,dj_5_circuit,dj,5,circuit,train
stratified_size_rep015,stratified_size,15,dj_6_circuit,dj,6,circuit,train
stratified_size_rep015,stratified_size,15,dj_7_circuit,dj,7,circuit,train
stratified_size_rep015,stratified_size,15,dj_8_circuit,dj,8,circuit,train
stratified_size_rep015,stratified_size,15,dj_9_circuit,dj,9,circuit,train
stratified_size_rep015,stratified_size,15,qaoa_10_circuit,qaoa,10,circuit,test
stratified_size_rep015,stratified_size,15,qaoa_11_circuit,qaoa,11,circuit,train
stratified_size_rep015,stratified_size,15,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep015,stratified_size,15,qaoa_13_circuit,qaoa,13,circuit,train
stratified_size_rep015,stratified_size,15,qaoa_14_circuit,qaoa,14,circuit,train
stratified_size_rep015,stratified_size,15,qaoa_15_circuit,qaoa,15,circuit,train
stratified_size_rep015,stratified_size,15,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep015,stratified_size,15,qaoa_5_circuit,qaoa,5,circuit,train
stratified_size_rep015,stratified_size,15,qaoa_6_circuit,qaoa,6,circuit,train
stratified_size_rep015,stratified_size,15,qaoa_7_circuit,qaoa,7,circuit,train
stratified_size_rep015,stratified_size,15,qaoa_8_circuit,qaoa,8,circuit,test
stratified_size_rep015,stratified_size,15,qaoa_9_circuit,qaoa,9,circuit,train
stratified_size_rep015,stratified_size,15,qft_10_circuit,qft,10,circuit,train
stratified_size_rep015,stratified_size,15,qft_11_circuit,qft,11,circuit,train
stratified_size_rep015,stratified_size,15,qft_12_circuit,qft,12,circuit,test
stratified_size_rep015,stratified_size,15,qft_13_circuit,qft,13,circuit,train
stratified_size_rep015,stratified_size,15,qft_14_circuit,qft,14,circuit,train
stratified_size_rep015,stratified_size,15,qft_15_circuit,qft,15,circuit,train
stratified_size_rep015,stratified_size,15,qft_4_circuit,qft,4,circuit,train
stratified_size_rep015,stratified_size,15,qft_5_circuit,qft,5,circuit,train
stratified_size_rep015,stratified_size,15,qft_6_circuit,qft,6,circuit,train
stratified_size_rep015,stratified_size,15,qft_7_circuit,qft,7,circuit,train
stratified_size_rep015,stratified_size,15,qft_8_circuit,qft,8,circuit,train
stratified_size_rep015,stratified_size,15,qft_9_circuit,qft,9,circuit,test
stratified_size_rep015,stratified_size,15,qnn_10_circuit,qnn,10,circuit,train
stratified_size_rep015,stratified_size,15,qnn_11_circuit,qnn,11,circuit,train
stratified_size_rep015,stratified_size,15,qnn_12_circuit,qnn,12,circuit,train
stratified_size_rep015,stratified_size,15,qnn_13_circuit,qnn,13,circuit,test
stratified_size_rep015,stratified_size,15,qnn_14_circuit,qnn,14,circuit,train
stratified_size_rep015,stratified_size,15,qnn_15_circuit,qnn,15,circuit,train
stratified_size_rep015,stratified_size,15,qnn_4_circuit,qnn,4,circuit,train
stratified_size_rep015,stratified_size,15,qnn_5_circuit,qnn,5,circuit,train
stratified_size_rep015,stratified_size,15,qnn_6_circuit,qnn,6,circuit,train
stratified_size_rep015,stratified_size,15,qnn_7_circuit,qnn,7,circuit,train
stratified_size_rep015,stratified_size,15,qnn_8_circuit,qnn,8,circuit,train
stratified_size_rep015,stratified_size,15,qnn_9_circuit,qnn,9,circuit,train
stratified_size_rep015,stratified_size,15,random_10_circuit,random,10,circuit,train
stratified_size_rep015,stratified_size,15,random_11_circuit,random,11,circuit,train
stratified_size_rep015,stratified_size,15,random_12_circuit,random,12,circuit,train
stratified_size_rep015,stratified_size,15,random_13_circuit,random,13,circuit,train
stratified_size_rep015,stratified_size,15,random_14_circuit,random,14,circuit,train
stratified_size_rep015,stratified_size,15,random_15_circuit,random,15,circuit,train
stratified_size_rep015,stratified_size,15,random_4_circuit,random,4,circuit,train
stratified_size_rep015,stratified_size,15,random_5_circuit,random,5,circuit,test
stratified_size_rep015,stratified_size,15,random_6_circuit,random,6,circuit,test
stratified_size_rep015,stratified_size,15,random_7_circuit,random,7,circuit,test
stratified_size_rep015,stratified_size,15,random_8_circuit,random,8,circuit,train
stratified_size_rep015,stratified_size,15,random_9_circuit,random,9,circuit,train
stratified_size_rep015,stratified_size,15,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep015,stratified_size,15,vqe_11_circuit,vqe,11,circuit,train
stratified_size_rep015,stratified_size,15,vqe_12_circuit,vqe,12,circuit,train
stratified_size_rep015,stratified_size,15,vqe_13_circuit,vqe,13,circuit,train
stratified_size_rep015,stratified_size,15,vqe_14_circuit,vqe,14,circuit,test
stratified_size_rep015,stratified_size,15,vqe_15_circuit,vqe,15,circuit,train
stratified_size_rep015,stratified_size,15,vqe_4_circuit,vqe,4,circuit,test
stratified_size_rep015,stratified_size,15,vqe_5_circuit,vqe,5,circuit,train
stratified_size_rep015,stratified_size,15,vqe_6_circuit,vqe,6,circuit,train
stratified_size_rep015,stratified_size,15,vqe_7_circuit,vqe,7,circuit,train
stratified_size_rep015,stratified_size,15,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep015,stratified_size,15,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep016,stratified_size,16,dj_10_circuit,dj,10,circuit,train
stratified_size_rep016,stratified_size,16,dj_11_circuit,dj,11,circuit,train
stratified_size_rep016,stratified_size,16,dj_12_circuit,dj,12,circuit,test
stratified_size_rep016,stratified_size,16,dj_13_circuit,dj,13,circuit,train
stratified_size_rep016,stratified_size,16,dj_14_circuit,dj,14,circuit,train
stratified_size_rep016,stratified_size,16,dj_15_circuit,dj,15,circuit,test
stratified_size_rep016,stratified_size,16,dj_4_circuit,dj,4,circuit,train
stratified_size_rep016,stratified_size,16,dj_5_circuit,dj,5,circuit,train
stratified_size_rep016,stratified_size,16,dj_6_circuit,dj,6,circuit,train
stratified_size_rep016,stratified_size,16,dj_7_circuit,dj,7,circuit,train
stratified_size_rep016,stratified_size,16,dj_8_circuit,dj,8,circuit,train
stratified_size_rep016,stratified_size,16,dj_9_circuit,dj,9,circuit,test
stratified_size_rep016,stratified_size,16,qaoa_10_circuit,qaoa,10,circuit,train
stratified_size_rep016,stratified_size,16,qaoa_11_circuit,qaoa,11,circuit,train
stratified_size_rep016,stratified_size,16,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep016,stratified_size,16,qaoa_13_circuit,qaoa,13,circuit,train
stratified_size_rep016,stratified_size,16,qaoa_14_circuit,qaoa,14,circuit,train
stratified_size_rep016,stratified_size,16,qaoa_15_circuit,qaoa,15,circuit,train
stratified_size_rep016,stratified_size,16,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep016,stratified_size,16,qaoa_5_circuit,qaoa,5,circuit,train
stratified_size_rep016,stratified_size,16,qaoa_6_circuit,qaoa,6,circuit,train
stratified_size_rep016,stratified_size,16,qaoa_7_circuit,qaoa,7,circuit,train
stratified_size_rep016,stratified_size,16,qaoa_8_circuit,qaoa,8,circuit,train
stratified_size_rep016,stratified_size,16,qaoa_9_circuit,qaoa,9,circuit,train
stratified_size_rep016,stratified_size,16,qft_10_circuit,qft,10,circuit,train
stratified_size_rep016,stratified_size,16,qft_11_circuit,qft,11,circuit,test
stratified_size_rep016,stratified_size,16,qft_12_circuit,qft,12,circuit,train
stratified_size_rep016,stratified_size,16,qft_13_circuit,qft,13,circuit,train
stratified_size_rep016,stratified_size,16,qft_14_circuit,qft,14,circuit,test
stratified_size_rep016,stratified_size,16,qft_15_circuit,qft,15,circuit,train
stratified_size_rep016,stratified_size,16,qft_4_circuit,qft,4,circuit,train
stratified_size_rep016,stratified_size,16,qft_5_circuit,qft,5,circuit,train
stratified_size_rep016,stratified_size,16,qft_6_circuit,qft,6,circuit,train
stratified_size_rep016,stratified_size,16,qft_7_circuit,qft,7,circuit,test
stratified_size_rep016,stratified_size,16,qft_8_circuit,qft,8,circuit,train
stratified_size_rep016,stratified_size,16,qft_9_circuit,qft,9,circuit,train
stratified_size_rep016,stratified_size,16,qnn_10_circuit,qnn,10,circuit,test
stratified_size_rep016,stratified_size,16,qnn_11_circuit,qnn,11,circuit,train
stratified_size_rep016,stratified_size,16,qnn_12_circuit,qnn,12,circuit,train
stratified_size_rep016,stratified_size,16,qnn_13_circuit,qnn,13,circuit,test
stratified_size_rep016,stratified_size,16,qnn_14_circuit,qnn,14,circuit,train
stratified_size_rep016,stratified_size,16,qnn_15_circuit,qnn,15,circuit,train
stratified_size_rep016,stratified_size,16,qnn_4_circuit,qnn,4,circuit,test
stratified_size_rep016,stratified_size,16,qnn_5_circuit,qnn,5,circuit,test
stratified_size_rep016,stratified_size,16,qnn_6_circuit,qnn,6,circuit,train
stratified_size_rep016,stratified_size,16,qnn_7_circuit,qnn,7,circuit,train
stratified_size_rep016,stratified_size,16,qnn_8_circuit,qnn,8,circuit,train
stratified_size_rep016,stratified_size,16,qnn_9_circuit,qnn,9,circuit,train
stratified_size_rep016,stratified_size,16,random_10_circuit,random,10,circuit,train
stratified_size_rep016,stratified_size,16,random_11_circuit,random,11,circuit,train
stratified_size_rep016,stratified_size,16,random_12_circuit,random,12,circuit,train
stratified_size_rep016,stratified_size,16,random_13_circuit,random,13,circuit,train
stratified_size_rep016,stratified_size,16,random_14_circuit,random,14,circuit,train
stratified_size_rep016,stratified_size,16,random_15_circuit,random,15,circuit,train
stratified_size_rep016,stratified_size,16,random_4_circuit,random,4,circuit,train
stratified_size_rep016,stratified_size,16,random_5_circuit,random,5,circuit,train
stratified_size_rep016,stratified_size,16,random_6_circuit,random,6,circuit,test
stratified_size_rep016,stratified_size,16,random_7_circuit,random,7,circuit,train
stratified_size_rep016,stratified_size,16,random_8_circuit,random,8,circuit,test
stratified_size_rep016,stratified_size,16,random_9_circuit,random,9,circuit,train
stratified_size_rep016,stratified_size,16,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep016,stratified_size,16,vqe_11_circuit,vqe,11,circuit,train
stratified_size_rep016,stratified_size,16,vqe_12_circuit,vqe,12,circuit,train
stratified_size_rep016,stratified_size,16,vqe_13_circuit,vqe,13,circuit,train
stratified_size_rep016,stratified_size,16,vqe_14_circuit,vqe,14,circuit,train
stratified_size_rep016,stratified_size,16,vqe_15_circuit,vqe,15,circuit,train
stratified_size_rep016,stratified_size,16,vqe_4_circuit,vqe,4,circuit,train
stratified_size_rep016,stratified_size,16,vqe_5_circuit,vqe,5,circuit,train
stratified_size_rep016,stratified_size,16,vqe_6_circuit,vqe,6,circuit,train
stratified_size_rep016,stratified_size,16,vqe_7_circuit,vqe,7,circuit,train
stratified_size_rep016,stratified_size,16,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep016,stratified_size,16,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep017,stratified_size,17,dj_10_circuit,dj,10,circuit,train
